dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D084,chagas-disease,Chagas disease,BR,Brazil,D084,Chagas disease,恰加斯病,Parasitic,2000-01-01,2000-01,185,41.774193548387096,0,,missing_population,,2000-01-01,2025-12-01,2026-07-25T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D084,chagas-disease,Chagas disease,BR,Brazil,D084,Chagas disease,恰加斯病,Parasitic,2000-02-01,2000-02,186,42.0,0,,missing_population,,2000-01-01,2025-12-01,2026-07-25T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D084,chagas-disease,Chagas disease,BR,Brazil,D084,Chagas disease,恰加斯病,Parasitic,2000-03-01,2000-03,144,34.758620689655174,0,,missing_population,,2000-01-01,2025-12-01,2026-07-25T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D084,chagas-disease,Chagas disease,BR,Brazil,D084,Chagas disease,恰加斯病,Parasitic,2000-04-01,2000-04,124,28.0,0,,missing_population,,2000-01-01,2025-12-01,2026-07-25T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D084,chagas-disease,Chagas disease,BR,Brazil,D084,Chagas disease,恰加斯病,Parasitic,2000-05-01,2000-05,201,46.9,0,,missing_population,,2000-01-01,2025-12-01,2026-07-25T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D084,chagas-disease,Chagas disease,BR,Brazil,D084,Chagas disease,恰加斯病,Parasitic,2000-06-01,2000-06,236,53.29032258064517,0,,missing_population,,2000-01-01,2025-12-01,2026-07-25T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D084,chagas-disease,Chagas disease,BR,Brazil,D084,Chagas disease,恰加斯病,Parasitic,2000-07-01,2000-07,244,56.93333333333333,0,,missing_population,,2000-01-01,2025-12-01,2026-07-25T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D084,chagas-disease,Chagas disease,BR,Brazil,D084,Chagas disease,恰加斯病,Parasitic,2000-08-01,2000-08,305,68.87096774193547,0,,missing_population,,2000-01-01,2025-12-01,2026-07-25T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D084,chagas-disease,Chagas disease,BR,Brazil,D084,Chagas disease,恰加斯病,Parasitic,2000-09-01,2000-09,235,53.06451612903226,0,,missing_population,,2000-01-01,2025-12-01,2026-07-25T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
disease,D084,chagas-disease,Chagas disease,BR,Brazil,D084,Chagas disease,恰加斯病,Parasitic,2000-10-01,2000-10,244,56.93333333333333,0,,missing_population,,2000-01-01,2025-12-01,2026-07-25T00:00:00+00:00,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc,sinan_datasus,Brazil DATASUS SINAN,http://siab.datasus.gov.br/DATASUS/index.php?acao=41&area=0901&item=1,ftp_dbc
