dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D063,zoster,Zoster,AU,Australia,D063,Zoster,带状疱疹,,2005-01-01,2005-01,0,0.0,0,0.0,wpp_computed,,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi
disease,D063,zoster,Zoster,AU,Australia,D063,Zoster,带状疱疹,,2005-02-01,2005-02,0,0.0,0,0.0,wpp_computed,,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi
disease,D063,zoster,Zoster,AU,Australia,D063,Zoster,带状疱疹,,2005-03-01,2005-03,0,0.0,0,0.0,wpp_computed,,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi
disease,D063,zoster,Zoster,AU,Australia,D063,Zoster,带状疱疹,,2005-04-01,2005-04,0,0.0,0,0.0,wpp_computed,,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi
disease,D063,zoster,Zoster,AU,Australia,D063,Zoster,带状疱疹,,2005-05-01,2005-05,0,0.0,0,0.0,wpp_computed,,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi
disease,D063,zoster,Zoster,AU,Australia,D063,Zoster,带状疱疹,,2005-06-01,2005-06,0,0.0,0,0.0,wpp_computed,,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi
disease,D063,zoster,Zoster,AU,Australia,D063,Zoster,带状疱疹,,2005-07-01,2005-07,0,0.0,0,0.0,wpp_computed,,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi
disease,D063,zoster,Zoster,AU,Australia,D063,Zoster,带状疱疹,,2005-08-01,2005-08,0,0.0,0,0.0,wpp_computed,,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi
disease,D063,zoster,Zoster,AU,Australia,D063,Zoster,带状疱疹,,2005-09-01,2005-09,0,0.0,0,0.0,wpp_computed,,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi
disease,D063,zoster,Zoster,AU,Australia,D063,Zoster,带状疱疹,,2005-10-01,2005-10,0,0.0,0,0.0,wpp_computed,,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi,all,Australia NINDSS,https://www.health.gov.au/topics/national-notifiable-diseases-surveillance-system-nndss,microsoft_bi
